0,0,0,0,0,0,0,1,74,7822
0,0,0,0,0,0,0,0,5,2058
0,0,0,0,0,0,0,0,0,37
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2
