seq,xcol, ycol
7407,0.0, 0.0
7408,198.0, 0.0
7409,239.0, 283.0
7410,0.0, 0.0
7411,1295.0, 0.0
7412,1583.0, 0.0
7413,0.0, 428.0
7414,283.0, 191.0
7415,0.0, 1106.0
7416,0.0, 318.0
7417,486.0, 534.0
7418,93.0, 0.0
7419,2595.0, 1677.0
7420,2052.0, 0.0
7421,1909.0, 108.0
7422,0.0, 0.0
7423,3359.0, 390.0
7424,866.0, 0.0
7425,348.0, 544.0
7426,25.0, 0.0
7427,0.0, 0.0
7428,0.0, 361.0
7429,1166.0, 228.0
7430,0.0, 0.0
7431,6.0, 0.0
7432,0.0, 340.0
7433,0.0, 492.0
7434,0.0, 0.0
7435,962.0, 64.0
7436,260.0, 133.0
7437,0.0, 0.0
7438,325.0, 125.0
7439,201.0, 221.0
7440,0.0, 336.0
7441,29.0, 164.0
7442,0.0, 0.0
7443,634.0, 2.0
7444,851.0, 0.0
7445,1277.0, 287.0
7446,0.0, 80.0
7447,0.0, 0.0
7448,1253.0, 1.0
7449,0.0, 0.0
7450,0.0, 0.0
7451,0.0, 0.0
7452,0.0, 0.0
7453,961.0, 0.0
7454,502.0, 0.0
7455,0.0, 0.0
7456,216.0, 784.0
7457,0.0, 0.0
7458,2081.0, 191.0
7459,213.0, 418.0
7460,202.0, 87.0
7461,221.0, 104.0
7462,138.0, 0.0
7463,82.0, 768.0
7464,942.0, 0.0
7465,0.0, 125.0
7466,0.0, 0.0
7467,519.0, 0.0
7468,1616.0, 209.0
7469,0.0, 0.0
7470,0.0, 0.0
7471,0.0, 359.0
7472,895.0, 0.0
7473,0.0, 0.0
7474,0.0, 881.0
7475,0.0, 295.0
7476,0.0, 0.0
7477,632.0, 493.0
7478,320.0, 305.0
7479,2754.0, 692.0
7480,0.0, 198.0
7481,0.0, 270.0
7482,29.0, 0.0
7483,0.0, 0.0
7484,0.0, 0.0
7485,0.0, 0.0
7486,704.0, 0.0
7487,0.0, 0.0
7488,1563.0, 0.0
7489,0.0, 117.0
7490,0.0, 0.0
7491,0.0, 0.0
7492,2981.0, 799.0
7493,0.0, 348.0
7494,0.0, 0.0
7495,0.0, 0.0
7496,0.0, 0.0
7497,558.0, 326.0
7498,0.0, 224.0
7499,612.0, 198.0
7500,0.0, 154.0
7501,0.0, 0.0
7502,0.0, 311.0
7503,189.0, 0.0
7504,994.0, 284.0
7505,1096.0, 0.0
7506,0.0, 0.0
7507,0.0, 0.0
7508,1275.0, 636.0
7509,229.0, 0.0
7510,746.0, 0.0
7511,584.0, 125.0
7512,564.0, 87.0
7513,0.0, 876.0
7514,335.0, 0.0
7515,0.0, 0.0
7516,0.0, 125.0
7517,0.0, 0.0
7518,2419.0, 415.0
7519,0.0, 0.0
7520,0.0, 570.0
7521,743.0, 595.0
7522,449.0, 0.0
7523,0.0, 0.0
7524,0.0, 291.0
7525,0.0, 0.0
7526,0.0, 456.0
7527,0.0, 0.0
7528,0.0, 1.0
7529,0.0, 333.0
7530,218.0, 249.0
7531,1141.0, 503.0
7532,305.0, 242.0
7533,0.0, 1088.0
7534,0.0, 0.0
7535,528.0, 0.0
7536,162.0, 262.0
7537,2070.0, 1065.0
7538,861.0, 283.0
7539,2292.0, 0.0
7540,0.0, 0.0
7541,823.0, 0.0
7542,1630.0, 1802.0
7543,482.0, 171.0
7544,0.0, 0.0
7545,283.0, 334.0
7546,799.0, 0.0
7547,244.0, 442.0
7548,0.0, 128.0
7549,0.0, 121.0
7550,0.0, 583.0
7551,0.0, 0.0
7552,62.0, 75.0
7553,0.0, 0.0
7554,0.0, 166.0
7555,0.0, 132.0
7556,261.0, 252.0
7557,871.0, 0.0
7558,0.0, 51.0
7559,0.0, 205.0
7560,654.0, 47.0
7561,255.0, 0.0
7562,0.0, 0.0
7563,0.0, 0.0
7564,0.0, 26.0
7565,0.0, 173.0
7566,0.0, 0.0
7567,136.0, 0.0
7568,0.0, 193.0
7569,0.0, 0.0
7570,0.0, 0.0
7571,696.0, 113.0
7572,0.0, 0.0
7573,112.0, 0.0
7574,253.0, 200.0
7575,1157.0, 0.0
7576,1456.0, 252.0
7577,0.0, 0.0
7578,0.0, 48.0
7579,627.0, 265.0
7580,0.0, 207.0
7581,2670.0, 489.0
7582,737.0, 69.0
7583,0.0, 0.0
7584,747.0, 111.0
7585,0.0, 140.0
7586,0.0, 0.0
7587,0.0, 0.0
7588,849.0, 0.0
7589,972.0, 704.0
7590,1811.0, 1113.0
7591,631.0, 78.0
7592,30.0, 82.0
7593,440.0, 588.0
7594,0.0, 0.0
7595,0.0, 545.0
7596,0.0, 177.0
7597,0.0, 0.0
7598,2056.0, 200.0
7599,0.0, 0.0
7600,376.0, 0.0
7601,188.0, 16.0
7602,0.0, 108.0
7603,153.0, 740.0
7604,0.0, 0.0
7605,0.0, 170.0
7606,1028.0, 0.0
7607,0.0, 259.0
7608,0.0, 203.0
7609,0.0, 0.0
7610,1442.0, 466.0
7611,672.0, 0.0
7612,0.0, 0.0
7613,1118.0, 185.0
7614,578.0, 0.0
7615,507.0, 599.0
7616,0.0, 0.0
7617,0.0, 364.0
7618,85.0, 32.0
7619,0.0, 133.0
7620,974.0, 0.0
7621,717.0, 0.0
7622,8.0, 40.0
7623,0.0, 334.0
7624,449.0, 89.0
7625,686.0, 365.0
7626,0.0, 0.0
7627,0.0, 332.0
7628,0.0, 0.0
7629,224.0, 111.0
7630,467.0, 0.0
7631,1928.0, 111.0
7632,0.0, 390.0
7633,0.0, 39.0
7634,295.0, 0.0
7635,156.0, 104.0
7636,0.0, 126.0
7637,0.0, 0.0
7638,0.0, 46.0
7639,0.0, 0.0
7640,252.0, 0.0
7641,0.0, 697.0
7642,0.0, 502.0
7643,65.0, 0.0
7644,1799.0, 55.0
7645,80.0, 0.0
7646,596.0, 0.0
7647,1044.0, 0.0
7648,2267.0, 392.0
7649,0.0, 0.0
7650,317.0, 0.0
7651,0.0, 249.0
7652,1309.0, 0.0
7653,0.0, 0.0
7654,218.0, 0.0
7655,658.0, 205.0
7656,0.0, 249.0
7657,733.0, 0.0
7658,1853.0, 364.0
7659,0.0, 0.0
7660,224.0, 0.0
7661,0.0, 36.0
7662,0.0, 142.0
7663,255.0, 0.0
7664,0.0, 0.0
7665,726.0, 0.0
7666,2065.0, 11.0
7667,198.0, 428.0
7668,116.0, 51.0
7669,0.0, 280.0
7670,0.0, 146.0
7671,0.0, 154.0
7672,0.0, 147.0
7673,0.0, 355.0
7674,921.0, 601.0
7675,0.0, 100.0
7676,550.0, 193.0
7677,2179.0, 312.0
7678,230.0, 0.0
7679,1340.0, 196.0
7680,0.0, 0.0
7681,182.0, 0.0
7682,328.0, 0.0
7683,0.0, 152.0
7684,0.0, 44.0
7685,0.0, 0.0
7686,335.0, 34.0
7687,738.0, 1170.0
7688,0.0, 386.0
7689,0.0, 291.0
7690,854.0, 0.0
7691,0.0, 246.0
7692,1109.0, 775.0
7693,49.0, 219.0
7694,0.0, 470.0
7695,0.0, 765.0
7696,110.0, 1258.0
7697,635.0, 0.0
7698,0.0, 198.0
7699,765.0, 0.0
7700,0.0, 1205.0
7701,0.0, 140.0
7702,624.0, 1878.0
7703,0.0, 368.0
7704,341.0, 0.0
7705,428.0, 0.0
7706,0.0, 1840.0
7707,256.0, 0.0
7708,0.0, 0.0
7709,0.0, 0.0
7710,0.0, 369.0
7711,229.0, 125.0
7712,4742.0, 572.0
7713,177.0, 0.0
7714,461.0, 233.0
7715,0.0, 0.0
7716,0.0, 0.0
7717,1108.0, 206.0
7718,236.0, 0.0
7719,619.0, 0.0
7720,0.0, 283.0
7721,0.0, 0.0
7722,1482.0, 0.0
7723,646.0, 0.0
7724,4436.0, 594.0
7725,283.0, 506.0
7726,540.0, 0.0
7727,204.0, 193.0
7728,220.0, 521.0
7729,0.0, 0.0
7730,22.0, 0.0
7731,0.0, 0.0
7732,0.0, 0.0
7733,0.0, 16.0
7734,408.0, 0.0
7735,0.0, 0.0
7736,0.0, 1379.0
7737,676.0, 297.0
7738,0.0, 0.0
7739,910.0, 637.0
7740,0.0, 41.0
7741,0.0, 61.0
7742,404.0, 136.0
7743,0.0, 0.0
7744,0.0, 0.0
7745,486.0, 0.0
7746,591.0, 96.0
7747,137.0, 0.0
7748,0.0, 0.0
7749,0.0, 369.0
7750,0.0, 0.0
7751,1137.0, 0.0
7752,0.0, 597.0
7753,0.0, 118.0
7754,1.0, 1053.0
7755,353.0, 0.0
7756,0.0, 0.0
7757,0.0, 0.0
7758,93.0, 101.0
7759,0.0, 0.0
7760,74.0, 117.0
7761,312.0, 0.0
7762,425.0, 0.0
7763,0.0, 54.0
7764,0.0, 4460.0
7765,0.0, 0.0
7766,0.0, 0.0
7767,0.0, 601.0
7768,0.0, 0.0
7769,1359.0, 272.0
7770,749.0, 0.0
7771,0.0, 0.0
7772,0.0, 71.0
7773,1711.0, 122.0
7774,0.0, 0.0
7775,0.0, 0.0
7776,0.0, 0.0
7777,0.0, 80.0
7778,141.0, 0.0
7779,1184.0, 0.0
7780,1377.0, 0.0
7781,0.0, 106.0
7782,1522.0, 765.0
7783,692.0, 0.0
7784,0.0, 108.0
7785,1952.0, 0.0
7786,0.0, 0.0
7787,591.0, 179.0
7788,373.0, 100.0
7789,0.0, 0.0
7790,1132.0, 224.0
7791,2838.0, 1236.0
7792,0.0, 0.0
7793,0.0, 0.0
7794,634.0, 138.0
7795,284.0, 0.0
7796,0.0, 0.0
7797,1367.0, 309.0
7798,0.0, 294.0
7799,0.0, 66.0
7800,86.0, 313.0
7801,0.0, 764.0
7802,0.0, 100.0
7803,554.0, 0.0
7804,0.0, 293.0
7805,0.0, 325.0
7806,0.0, 0.0
7807,0.0, 0.0
7808,0.0, 453.0
7809,1885.0, 521.0
7810,0.0, 306.0
7811,0.0, 0.0
7812,0.0, 0.0
7813,805.0, 1982.0
7814,357.0, 0.0
7815,542.0, 171.0
7816,962.0, 46.0
7817,0.0, 0.0
7818,413.0, 196.0
7819,0.0, 132.0
7820,0.0, 0.0
7821,0.0, 0.0
7822,670.0, 478.0
7823,42.0, 13.0
7824,0.0, 0.0
7825,0.0, 86.0
7826,0.0, 0.0
7827,355.0, 0.0
7828,141.0, 32.0
7829,62.0, 0.0
7830,0.0, 122.0
7831,395.0, 224.0
7832,2612.0, 428.0
7833,0.0, 132.0
7834,0.0, 326.0
7835,56.0, 34.0
7836,416.0, 154.0
7837,0.0, 0.0
7838,142.0, 0.0
7839,1480.0, 200.0
7840,0.0, 78.0
7841,0.0, 36.0
7842,0.0, 0.0
7843,483.0, 166.0
7844,739.0, 502.0
7845,0.0, 0.0
7846,0.0, 0.0
7847,0.0, 1384.0
7848,317.0, 945.0
7849,935.0, 428.0
7850,356.0, 273.0
7851,44.0, 0.0
7852,0.0, 260.0
7853,74.0, 0.0
7854,0.0, 0.0
7855,0.0, 0.0
7856,388.0, 90.0
7857,216.0, 121.0
7858,0.0, 107.0
7859,0.0, 410.0
7860,0.0, 361.0
7861,0.0, 0.0
7862,328.0, 403.0
7863,198.0, 0.0
7864,271.0, 0.0
7865,0.0, 61.0
7866,0.0, 0.0
7867,1.0, 0.0
7868,0.0, 0.0
7869,703.0, 0.0
7870,0.0, 0.0
7871,0.0, 0.0
7872,0.0, 0.0
7873,774.0, 431.0
7874,129.0, 227.0
7875,327.0, 122.0
7876,814.0, 386.0
7877,854.0, 0.0
7878,0.0, 29.0
7879,903.0, 189.0
7880,206.0, 0.0
7881,1008.0, 0.0
7882,624.0, 16.0
7883,340.0, 457.0
7884,0.0, 0.0
7885,0.0, 33.0
7886,1160.0, 0.0
7887,576.0, 361.0
7888,0.0, 33.0
7889,202.0, 177.0
7890,0.0, 432.0
7891,352.0, 182.0
7892,0.0, 0.0
7893,465.0, 0.0
7894,1607.0, 0.0
7895,6067.0, 7016.0
7896,0.0, 0.0
7897,201.0, 0.0
7898,0.0, 85.0
7899,0.0, 259.0
7900,0.0, 0.0
7901,312.0, 844.0
7902,0.0, 0.0
7903,0.0, 0.0
7904,520.0, 789.0
7905,0.0, 97.0
7906,758.0, 231.0
7907,0.0, 246.0
7908,0.0, 16.0
7909,308.0, 466.0
7910,184.0, 0.0
7911,0.0, 276.0
7912,0.0, 0.0
7913,1566.0, 544.0
7914,0.0, 0.0
7915,0.0, 34.0
7916,0.0, 0.0
7917,0.0, 161.0
7918,933.0, 0.0
7919,717.0, 1146.0
7920,165.0, 189.0
7921,0.0, 191.0
7922,0.0, 27.0
7923,0.0, 0.0
7924,92.0, 103.0
7925,0.0, 216.0
7926,449.0, 29.0
7927,2825.0, 309.0
7928,0.0, 0.0
7929,0.0, 150.0
7930,0.0, 0.0
7931,1073.0, 293.0
7932,480.0, 154.0
7933,263.0, 0.0
7934,1662.0, 0.0
7935,806.0, 191.0
7936,0.0, 403.0
7937,205.0, 0.0
7938,0.0, 0.0
7939,0.0, 0.0
7940,0.0, 456.0
7941,77.0, 170.0
7942,0.0, 0.0
7943,0.0, 99.0
7944,550.0, 297.0
7945,1419.0, 274.0
7946,373.0, 0.0
7947,1101.0, 58.0
7948,0.0, 0.0
7949,0.0, 0.0
7950,616.0, 0.0
7951,774.0, 379.0
7952,134.0, 0.0
7953,1223.0, 595.0
7954,1044.0, 474.0
7955,323.0, 0.0
7956,376.0, 0.0
7957,0.0, 0.0
7958,1193.0, 0.0
7959,5565.0, 0.0
7960,1495.0, 431.0
7961,639.0, 0.0
7962,0.0, 309.0
7963,0.0, 0.0
7964,0.0, 366.0
7965,261.0, 20.0
7966,743.0, 32.0
7967,0.0, 0.0
7968,0.0, 0.0
7969,1940.0, 0.0
7970,0.0, 0.0
7971,372.0, 152.0
7972,337.0, 0.0
7973,559.0, 819.0
7974,1240.0, 221.0
7975,874.0, 269.0
7976,1100.0, 0.0
7977,168.0, 703.0
7978,595.0, 0.0
7979,0.0, 0.0
7980,1751.0, 1848.0
7981,1789.0, 0.0
7982,0.0, 230.0
7983,0.0, 133.0
7984,69.0, 0.0
7985,0.0, 103.0
7986,0.0, 0.0
7987,579.0, 263.0
7988,0.0, 0.0
7989,0.0, 0.0
7990,0.0, 0.0
7991,1339.0, 1155.0
7992,365.0, 0.0
7993,48.0, 266.0
7994,0.0, 214.0
7995,0.0, 443.0
7996,0.0, 0.0
7997,0.0, 140.0
7998,1606.0, 680.0
7999,1527.0, 1442.0
8000,300.0, 0.0
8001,624.0, 414.0
8002,164.0, 632.0
8003,2645.0, 0.0
8004,1717.0, 992.0
8005,0.0, 29.0
8006,132.0, 0.0
8007,0.0, 0.0
8008,0.0, 309.0
8009,0.0, 0.0
8010,618.0, 0.0
8011,1267.0, 0.0
8012,620.0, 0.0
8013,293.0, 0.0
8014,0.0, 12.0
8015,974.0, 150.0
8016,0.0, 0.0
8017,707.0, 47.0
8018,148.0, 75.0
8019,0.0, 0.0
8020,0.0, 0.0
8021,1.0, 80.0
8022,879.0, 0.0
8023,0.0, 200.0
8024,952.0, 16.0
8025,432.0, 687.0
8026,54.0, 157.0
8027,1711.0, 6.0
8028,1223.0, 234.0
8029,0.0, 20.0
8030,0.0, 0.0
8031,0.0, 0.0
8032,93.0, 812.0
8033,480.0, 68.0
8034,2020.0, 175.0
8035,0.0, 299.0
8036,222.0, 304.0
8037,542.0, 184.0
8038,1421.0, 0.0
8039,180.0, 961.0
8040,152.0, 0.0
8041,0.0, 0.0
8042,0.0, 0.0
8043,582.0, 0.0
8044,694.0, 87.0
8045,0.0, 0.0
8046,0.0, 0.0
8047,0.0, 472.0
8048,2157.0, 350.0
8049,393.0, 297.0
8050,0.0, 73.0
8051,0.0, 851.0
8052,0.0, 500.0
8053,2276.0, 0.0
8054,42.0, 0.0
8055,616.0, 0.0
8056,2709.0, 1298.0
8057,1468.0, 13.0
8058,0.0, 262.0
8059,551.0, 0.0
8060,0.0, 0.0
8061,0.0, 0.0
8062,0.0, 2137.0
8063,0.0, 0.0
8064,0.0, 103.0
8065,0.0, 362.0
8066,0.0, 0.0
8067,1033.0, 175.0
8068,457.0, 0.0
8069,0.0, 0.0
8070,1144.0, 0.0
8071,556.0, 0.0
8072,1608.0, 97.0
8073,226.0, 0.0
8074,0.0, 0.0
8075,0.0, 0.0
8076,0.0, 0.0
8077,0.0, 214.0
8078,275.0, 0.0
8079,297.0, 111.0
8080,0.0, 0.0
8081,181.0, 90.0
8082,524.0, 90.0
8083,1162.0, 0.0
8084,491.0, 0.0
8085,574.0, 258.0
8086,230.0, 899.0
8087,0.0, 142.0
8088,54.0, 37.0
8089,365.0, 0.0
8090,793.0, 11.0
8091,751.0, 763.0
8092,0.0, 226.0
8093,0.0, 0.0
8094,0.0, 18.0
8095,0.0, 209.0
8096,0.0, 0.0
8097,0.0, 0.0
8098,190.0, 0.0
8099,0.0, 418.0
8100,572.0, 119.0
8101,114.0, 0.0
8102,96.0, 124.0
8103,0.0, 0.0
8104,574.0, 519.0
8105,0.0, 107.0
8106,275.0, 452.0
8107,0.0, 0.0
8108,0.0, 0.0
8109,460.0, 0.0
8110,0.0, 0.0
8111,534.0, 75.0
8112,0.0, 375.0
8113,0.0, 718.0
8114,0.0, 472.0
8115,1013.0, 608.0
8116,818.0, 117.0
8117,1384.0, 0.0
8118,0.0, 0.0
8119,738.0, 9.0
8120,0.0, 85.0
8121,1026.0, 0.0
8122,22.0, 0.0
8123,0.0, 223.0
8124,339.0, 72.0
8125,0.0, 96.0
8126,887.0, 733.0
8127,0.0, 0.0
8128,280.0, 48.0
8129,1239.0, 0.0
8130,381.0, 159.0
8131,1986.0, 0.0
8132,241.0, 0.0
8133,213.0, 0.0
8134,562.0, 106.0
8135,1324.0, 0.0
8136,260.0, 16.0
8137,702.0, 108.0
8138,54.0, 397.0
8139,599.0, 0.0
8140,1122.0, 0.0
8141,0.0, 122.0
8142,0.0, 1356.0
8143,164.0, 0.0
8144,0.0, 0.0
8145,0.0, 286.0
8146,843.0, 0.0
8147,249.0, 177.0
8148,0.0, 94.0
8149,607.0, 697.0
8150,247.0, 1156.0
8151,0.0, 57.0
8152,26.0, 0.0
8153,0.0, 0.0
8154,273.0, 0.0
8155,0.0, 350.0
8156,0.0, 6.0
8157,0.0, 0.0
8158,0.0, 0.0
8159,1421.0, 498.0
8160,243.0, 202.0
8161,1303.0, 0.0
8162,0.0, 297.0
8163,0.0, 403.0
8164,510.0, 284.0
8165,0.0, 452.0
8166,583.0, 0.0
8167,672.0, 260.0
8168,942.0, 0.0
8169,0.0, 40.0
8170,556.0, 138.0
8171,449.0, 0.0
8172,574.0, 150.0
8173,0.0, 0.0
8174,1375.0, 1695.0
8175,0.0, 0.0
8176,21.0, 0.0
8177,704.0, 313.0
8178,0.0, 340.0
8179,0.0, 0.0
8180,80.0, 0.0
8181,396.0, 153.0
8182,116.0, 125.0
8183,0.0, 0.0
8184,279.0, 0.0
8185,255.0, 234.0
8186,0.0, 445.0
8187,1074.0, 234.0
8188,0.0, 0.0
8189,357.0, 0.0
8190,240.0, 0.0
8191,0.0, 0.0
8192,137.0, 319.0
8193,964.0, 0.0
8194,711.0, 85.0
8195,427.0, 157.0
8196,0.0, 290.0
8197,48.0, 0.0
8198,0.0, 0.0
8199,335.0, 0.0
8200,0.0, 0.0
8201,0.0, 0.0
8202,273.0, 4.0
8203,794.0, 0.0
8204,0.0, 68.0
8205,1189.0, 0.0
8206,0.0, 0.0
8207,216.0, 0.0
8208,0.0, 0.0
8209,0.0, 0.0
8210,12.0, 0.0
8211,0.0, 0.0
8212,25.0, 37.0
8213,261.0, 386.0
8214,960.0, 0.0
8215,0.0, 0.0
8216,0.0, 295.0
8217,674.0, 0.0
8218,640.0, 306.0
8219,0.0, 521.0
8220,85907.0, 37312.0
8221,0.0, 0.0
8222,0.0, 23.0
8223,1332.0, 380.0
8224,337.0, 0.0
8225,367.0, 147.0
8226,0.0, 0.0
8227,0.0, 0.0
8228,0.0, 100.0
8229,336.0, 156.0
8230,1750.0, 227.0
8231,329.0, 177.0
8232,6097.0, 299.0
8233,0.0, 0.0
8234,1650.0, 115.0
8235,0.0, 256.0
8236,950.0, 0.0
8237,0.0, 0.0
8238,0.0, 0.0
8239,579.0, 556.0
8240,1301.0, 173.0
8241,272.0, 0.0
8242,335.0, 983.0
8243,1093.0, 37.0
8244,1006.0, 272.0
8245,1312.0, 145.0
8246,0.0, 454.0
8247,65.0, 0.0
8248,61.0, 0.0
8249,610.0, 0.0
8250,0.0, 85.0
8251,1504.0, 267.0
8252,1548.0, 746.0
8253,285.0, 226.0
8254,556.0, 4.0
8255,0.0, 0.0
8256,1821.0, 2532.0
8257,0.0, 531.0
8258,0.0, 280.0
8259,471.0, 0.0
8260,0.0, 6.0
8261,0.0, 0.0
8262,0.0, 337.0
8263,0.0, 330.0
8264,25.0, 461.0
8265,0.0, 76.0
8266,166.0, 0.0
8267,631.0, 40.0
8268,483.0, 146.0
8269,1940.0, 404.0
8270,0.0, 517.0
8271,0.0, 0.0
8272,49.0, 62.0
8273,0.0, 0.0
8274,0.0, 79.0
8275,0.0, 0.0
8276,1873.0, 994.0
8277,0.0, 0.0
8278,1484.0, 0.0
8279,1158.0, 135.0
8280,324.0, 0.0
8281,0.0, 0.0
8282,0.0, 62.0
8283,236.0, 0.0
8284,0.0, 115.0
8285,0.0, 316.0
8286,575.0, 0.0
8287,440.0, 114.0
8288,399.0, 0.0
8289,276.0, 0.0
8290,906.0, 784.0
8291,158.0, 339.0
8292,0.0, 0.0
8293,321.0, 62.0
8294,204.0, 101.0
8295,0.0, 0.0
8296,0.0, 0.0
8297,654.0, 0.0
8298,0.0, 0.0
8299,1176.0, 0.0
8300,385.0, 0.0
8301,0.0, 79.0
8302,0.0, 0.0
8303,1385.0, 173.0
8304,1173.0, 0.0
8305,1357.0, 226.0
8306,0.0, 0.0
8307,4.0, 0.0
8308,0.0, 0.0
8309,129.0, 0.0
8310,400.0, 1391.0
8311,0.0, 200.0
8312,82.0, 0.0
8313,498.0, 0.0
8314,0.0, 1513.0
8315,811.0, 159.0
8316,399.0, 0.0
8317,1193.0, 75.0
8318,0.0, 0.0
8319,377.0, 0.0
8320,268.0, 781.0
8321,0.0, 0.0
8322,564.0, 0.0
8323,1085.0, 0.0
8324,0.0, 25.0
8325,0.0, 517.0
8326,0.0, 0.0
8327,993.0, 0.0
8328,503.0, 44.0
8329,13.0, 491.0
8330,0.0, 488.0
8331,596.0, 135.0
8332,0.0, 103.0
8333,0.0, 90.0
8334,0.0, 154.0
8335,251.0, 0.0
8336,0.0, 0.0
8337,976.0, 128.0
8338,0.0, 139.0
8339,0.0, 44.0
8340,690.0, 0.0
8341,259.0, 0.0
8342,0.0, 0.0
8343,0.0, 125.0
8344,383.0, 0.0
8345,0.0, 93.0
8346,1093.0, 0.0
8347,0.0, 0.0
8348,1176.0, 478.0
8349,0.0, 316.0
8350,1891.0, 0.0
8351,0.0, 385.0
8352,221.0, 816.0
8353,337.0, 0.0
8354,1241.0, 295.0
8355,1401.0, 212.0
8356,64.0, 0.0
8357,0.0, 0.0
8358,200.0, 482.0
8359,640.0, 94.0
8360,0.0, 433.0
8361,253.0, 135.0
8362,0.0, 0.0
8363,762.0, 106.0
8364,0.0, 353.0
8365,328.0, 1032.0
8366,86.0, 79.0
8367,0.0, 119.0
8368,0.0, 0.0
8369,353.0, 104.0
8370,0.0, 0.0
8371,885.0, 51.0
8372,0.0, 0.0
8373,243.0, 0.0
8374,0.0, 0.0
8375,655.0, 217.0
8376,140.0, 0.0
8377,0.0, 0.0
8378,656.0, 270.0
8379,1701.0, 0.0
8380,158.0, 1671.0
8381,0.0, 0.0
8382,0.0, 0.0
8383,0.0, 0.0
8384,2878.0, 0.0
8385,0.0, 752.0
8386,938.0, 157.0
8387,823.0, 0.0
8388,335.0, 36.0
8389,702.0, 879.0
8390,1491.0, 340.0
8391,0.0, 0.0
8392,0.0, 355.0
8393,166.0, 0.0
8394,0.0, 5064.0
8395,0.0, 0.0
8396,2284.0, 0.0
8397,0.0, 119.0
8398,1395.0, 2913.0
8399,484.0, 1624.0
8400,567.0, 48.0
8401,1275.0, 62.0
8402,0.0, 106.0
8403,18.0, 290.0
8404,0.0, 57.0
8405,937.0, 424.0
8406,408.0, 293.0
8407,0.0, 101.0
8408,0.0, 0.0
8409,520.0, 255.0
8410,0.0, 0.0
8411,0.0, 474.0
8412,0.0, 489.0
8413,1472.0, 0.0
8414,0.0, 0.0
8415,0.0, 0.0
8416,718.0, 0.0
8417,0.0, 106.0
8418,0.0, 0.0
8419,0.0, 29.0
8420,1208.0, 387.0
8421,508.0, 339.0
8422,0.0, 0.0
8423,37.0, 2.0
8424,1564.0, 138.0
8425,0.0, 0.0
8426,0.0, 326.0
8427,0.0, 0.0
8428,515.0, 0.0
8429,375.0, 0.0
8430,636.0, 0.0
8431,1098.0, 8.0
8432,110.0, 0.0
8433,0.0, 129.0
8434,66.0, 0.0
8435,0.0, 0.0
8436,0.0, 87.0
8437,1264.0, 131.0
8438,170.0, 523.0
8439,1117.0, 0.0
8440,879.0, 0.0
8441,1196.0, 535.0
8442,998.0, 0.0
8443,0.0, 0.0
8444,20.0, 333.0
8445,292.0, 7909.0
8446,0.0, 0.0
8447,793.0, 126.0
8448,158.0, 224.0
8449,890.0, 297.0
8450,0.0, 117.0
8451,472.0, 213.0
8452,0.0, 0.0
8453,0.0, 297.0
8454,295.0, 267.0
8455,0.0, 877.0
8456,0.0, 0.0
8457,0.0, 0.0
8458,1333.0, 242.0
8459,0.0, 0.0
8460,157.0, 202.0
8461,0.0, 69.0
8462,1253.0, 0.0
8463,0.0, 0.0
8464,643.0, 0.0
8465,1866.0, 634.0
8466,588.0, 0.0
8467,0.0, 0.0
8468,1257.0, 0.0
8469,0.0, 0.0
8470,1456.0, 0.0
8471,1870.0, 0.0
8472,2336.0, 0.0
8473,134.0, 368.0
8474,255.0, 0.0
8475,1687.0, 1921.0
8476,1024.0, 122.0
8477,1614.0, 1361.0
8478,0.0, 186.0
8479,0.0, 20.0
8480,2542.0, 567.0
8481,0.0, 0.0
8482,124.0, 164.0
8483,8.0, 0.0
8484,197.0, 703.0
8485,0.0, 69.0
8486,121.0, 94.0
8487,0.0, 0.0
8488,100.0, 0.0
8489,0.0, 0.0
8490,574.0, 453.0
8491,0.0, 0.0
8492,0.0, 57.0
8493,0.0, 104.0
8494,781.0, 0.0
8495,0.0, 262.0
8496,0.0, 964.0
8497,0.0, 136.0
8498,315.0, 0.0
8499,198.0, 0.0
8500,0.0, 0.0
8501,0.0, 0.0
8502,308.0, 647.0
8503,516.0, 0.0
8504,0.0, 0.0
8505,1417.0, 139.0
8506,0.0, 219.0
8507,1124.0, 516.0
8508,0.0, 0.0
8509,16.0, 207.0
8510,535.0, 0.0
8511,2212.0, 379.0
8512,471.0, 22.0
8513,0.0, 0.0
8514,202.0, 798.0
8515,0.0, 0.0
8516,1158.0, 153.0
8517,935.0, 535.0
8518,0.0, 0.0
8519,628.0, 2.0
8520,1500.0, 0.0
8521,1136.0, 0.0
8522,0.0, 0.0
8523,919.0, 0.0
8524,0.0, 156.0
8525,0.0, 0.0
8526,0.0, 0.0
8527,0.0, 359.0
8528,1333.0, 872.0
8529,592.0, 245.0
8530,0.0, 0.0
8531,0.0, 0.0
8532,0.0, 555.0
8533,0.0, 0.0
8534,538.0, 117.0
8535,280.0, 202.0
8536,68.0, 507.0
8537,0.0, 0.0
8538,530.0, 1391.0
8539,28.0, 671.0
8540,0.0, 156.0
8541,0.0, 0.0
8542,389.0, 69.0
8543,0.0, 0.0
8544,733.0, 446.0
8545,715.0, 502.0
8546,1124.0, 467.0
8547,507.0, 48.0
8548,0.0, 299.0
8549,182.0, 0.0
8550,0.0, 375.0
8551,259.0, 0.0
8552,0.0, 283.0
8553,321.0, 0.0
8554,680.0, 387.0
