seq,xcol, ycol
734,0.0, 36.0
735,316.0, 362.0
736,0.0, 414.0
737,465.0, 135.0
738,360.0, 203.0
739,586.0, 0.0
740,562.0, 560.0
741,0.0, 244.0
742,169.0, 0.0
743,1510.0, 0.0
744,0.0, 72.0
745,0.0, 0.0
746,580.0, 365.0
747,73.0, 64.0
748,113.0, 82.0
749,1158.0, 86.0
750,93.0, 382.0
751,717.0, 33.0
752,0.0, 482.0
753,121.0, 128.0
754,1428.0, 0.0
755,0.0, 0.0
756,248.0, 142.0
757,180.0, 0.0
758,478.0, 0.0
759,0.0, 181.0
760,0.0, 0.0
761,197.0, 344.0
762,0.0, 0.0
763,0.0, 0.0
764,0.0, 0.0
765,62.0, 121.0
766,982.0, 791.0
767,0.0, 676.0
768,0.0, 728.0
769,0.0, 0.0
770,130.0, 83.0
771,534.0, 777.0
772,117.0, 213.0
773,0.0, 291.0
774,173.0, 315.0
775,0.0, 207.0
776,428.0, 0.0
777,328.0, 685.0
778,1136.0, 340.0
779,0.0, 530.0
780,321.0, 0.0
781,0.0, 0.0
782,786.0, 0.0
783,0.0, 0.0
784,1431.0, 0.0
785,365.0, 641.0
786,0.0, 0.0
787,1021.0, 212.0
788,0.0, 0.0
789,608.0, 62.0
790,80.0, 284.0
791,202.0, 322.0
792,0.0, 0.0
793,0.0, 453.0
794,1897.0, 885.0
795,0.0, 0.0
796,0.0, 15.0
797,0.0, 244.0
798,241.0, 339.0
799,158.0, 0.0
800,229.0, 0.0
801,0.0, 0.0
802,150.0, 334.0
803,652.0, 124.0
804,0.0, 0.0
805,0.0, 0.0
806,608.0, 2.0
807,0.0, 0.0
808,5.0, 865.0
809,0.0, 132.0
810,802.0, 415.0
811,0.0, 753.0
812,105.0, 103.0
813,0.0, 510.0
814,0.0, 163.0
815,0.0, 357.0
816,0.0, 0.0
817,2144.0, 252.0
818,448.0, 157.0
819,292.0, 0.0
820,316.0, 560.0
821,580.0, 0.0
822,0.0, 0.0
823,0.0, 401.0
824,0.0, 365.0
825,0.0, 0.0
826,0.0, 57.0
827,363.0, 213.0
828,1862.0, 646.0
829,952.0, 0.0
830,345.0, 492.0
831,114.0, 519.0
832,432.0, 69.0
